timestamp,day,hour_of_day,temperature_C,humidity_pct,wind_speed_ms,ref_pm25,ref_pm10,sensor1_pm25,sensor1_pm10,sensor2_pm25,sensor2_pm10,sensor3_pm25,sensor3_pm10,sensor4_pm25,sensor4_pm10,sensor5_pm25,sensor5_pm10
2024-07-31 21:00:00,932.875,21.0,44.88,37.57,0.82,27.0,87.0,19.69,73.83,11.54,79.09,30.6,48.08,21.88,72.8,18.91,91.57
2024-07-31 22:00:00,932.9167,22.0,42.87,43.85,10.64,66.0,103.0,61.09,79.9,60.25,115.13,54.4,59.95,75.99,93.85,73.71,108.05
2024-07-31 23:00:00,932.9583,23.0,25.89,24.2,1.73,68.0,62.0,59.55,43.47,66.8,47.89,66.41,49.28,55.93,43.61,62.31,45.58
2024-08-01 00:00:00,933.0,0.0,33.3,67.44,8.69,110.0,153.0,130.21,163.83,141.23,202.81,139.78,145.47,417.39,175.78,166.66,207.3
2024-08-01 01:00:00,933.0417,1.0,24.22,75.92,4.68,30.0,109.0,49.04,133.47,47.09,192.59,50.6,125.23,56.36,162.44,49.84,187.0
2024-08-01 02:00:00,933.0833,2.0,32.83,12.26,2.09,36.0,195.0,28.28,104.64,26.36,127.54,27.04,85.44,28.08,119.48,32.61,140.85
2024-08-01 03:00:00,933.125,3.0,29.58,67.28,1.77,122.0,112.0,161.5,131.78,165.79,175.75,168.35,110.78,182.46,140.27,180.59,150.3
2024-08-01 04:00:00,933.1667,4.0,34.62,19.7,5.43,60.0,169.0,42.85,91.4,58.74,121.26,45.34,73.3,45.25,107.25,35.77,122.85
2024-08-01 05:00:00,933.2083,5.0,29.36,14.52,1.03,95.0,197.0,53.15,94.88,60.3,128.93,59.48,105.29,72.9,117.39,87.35,139.05
2024-08-01 06:00:00,933.25,6.0,35.11,53.68,2.92,105.0,60.0,114.69,61.77,105.08,77.15,126.26,51.92,130.76,69.37,131.04,72.54
2024-08-01 07:00:00,933.2917,7.0,34.84,11.51,6.25,18.0,27.0,10.34,15.25,9.85,20.61,9.74,9.43,40.82,11.42,18.84,12.31
2024-08-01 08:00:00,933.3333,8.0,29.86,27.03,3.07,70.0,98.0,56.46,64.48,60.42,81.32,48.01,56.86,69.03,78.29,84.8,91.82
2024-08-01 09:00:00,933.375,9.0,32.63,30.69,5.77,113.0,176.0,83.85,124.27,100.13,149.46,110.57,109.99,118.04,127.23,104.21,151.37
2024-08-01 10:00:00,933.4167,10.0,25.02,18.08,3.07,84.0,112.0,53.08,77.49,53.18,80.12,52.91,58.64,76.06,81.03,71.36,99.93
2024-08-01 11:00:00,933.4583,11.0,42.46,58.33,2.25,147.0,77.0,143.55,88.04,159.2,86.99,165.62,58.18,186.64,79.52,179.3,93.7
2024-08-01 12:00:00,933.5,12.0,44.05,28.92,3.94,116.0,188.0,70.19,133.07,89.9,142.8,87.96,101.48,104.11,132.37,101.42,141.54
2024-08-01 13:00:00,933.5417,13.0,34.27,73.76,8.84,49.0,23.0,59.24,35.28,63.76,36.36,74.67,23.6,90.25,34.02,63.38,34.94
2024-08-01 14:00:00,933.5833,14.0,33.82,75.74,10.64,79.0,126.0,94.72,155.16,116.9,179.43,105.32,131.99,131.85,198.96,145.21,192.01
2024-08-01 15:00:00,933.625,15.0,39.37,77.08,2.86,33.0,83.0,45.43,102.43,49.93,119.94,47.56,84.68,37.36,104.87,51.48,121.75
2024-08-01 16:00:00,933.6667,16.0,28.55,72.13,6.76,77.0,191.0,94.57,230.21,93.32,285.53,103.64,193.9,125.19,272.06,122.33,317.27
2024-08-01 17:00:00,933.7083,17.0,40.88,45.86,6.05,104.0,20.0,87.04,9.56,86.08,28.53,108.8,8.79,119.87,12.79,128.9,27.54
2024-08-01 18:00:00,933.75,18.0,39.26,46.99,8.75,47.0,53.0,43.25,46.08,35.27,42.73,43.82,39.1,53.3,51.2,54.19,59.24
2024-08-01 19:00:00,933.7917,19.0,28.1,62.64,4.44,129.0,128.0,173.04,149.44,163.88,165.77,164.33,135.31,189.22,165.64,195.14,194.62
2024-08-01 20:00:00,933.8333,20.0,40.74,31.57,1.92,106.0,54.0,71.49,47.42,83.72,56.79,88.14,32.9,88.94,51.11,91.34,49.68
2024-08-01 21:00:00,933.875,21.0,25.8,41.75,10.32,48.0,67.0,39.04,76.64,50.95,75.86,54.55,48.38,56.36,73.87,57.26,85.03
2024-08-01 22:00:00,933.9167,22.0,17.51,43.34,8.71,106.0,187.0,99.88,173.11,103.56,231.9,114.29,160.16,152.05,226.58,132.46,226.13
2024-08-01 23:00:00,933.9583,23.0,17.55,37.14,4.84,149.0,159.0,132.27,146.82,142.23,179.14,143.36,122.29,173.2,168.61,184.71,165.4
2024-08-02 00:00:00,934.0,0.0,36.59,31.05,10.4,90.0,49.0,63.51,49.49,58.51,45.06,82.97,34.08,79.25,36.33,98.82,42.86
2024-08-02 01:00:00,934.0417,1.0,22.9,75.27,6.86,122.0,50.0,189.58,71.09,166.04,67.82,182.53,66.32,159.0,75.05,217.57,84.91
2024-08-02 02:00:00,934.0833,2.0,39.41,59.65,9.53,76.0,109.0,88.29,107.31,86.3,135.65,80.51,92.21,105.15,133.42,100.67,130.72
2024-08-02 03:00:00,934.125,3.0,36.61,52.29,8.96,14.0,134.0,13.28,120.49,17.31,164.5,33.17,113.64,17.41,128.31,31.07,138.85
2024-08-02 04:00:00,934.1667,4.0,32.74,35.49,6.01,125.0,195.0,120.55,142.59,109.42,183.54,118.54,134.25,123.16,157.09,128.77,199.75
2024-08-02 05:00:00,934.2083,5.0,21.16,34.75,2.82,54.0,84.0,45.6,73.14,55.84,89.43,43.14,46.87,48.8,93.06,72.91,98.47
2024-08-02 06:00:00,934.25,6.0,19.35,42.56,8.24,84.0,68.0,82.3,64.9,94.98,66.93,91.92,58.27,99.39,59.9,105.46,72.9
2024-08-02 07:00:00,934.2917,7.0,31.4,49.02,4.71,117.0,123.0,114.26,126.87,132.16,152.35,144.34,94.58,123.99,132.18,131.02,163.19
2024-08-02 08:00:00,934.3333,8.0,39.55,61.14,3.96,137.0,135.0,157.22,132.45,142.82,177.59,149.27,108.02,182.63,161.59,167.34,171.74
2024-08-02 09:00:00,934.375,9.0,35.94,56.76,4.46,24.0,178.0,26.43,179.33,37.31,197.39,30.58,156.29,28.33,190.29,30.27,231.85
2024-08-02 10:00:00,934.4167,10.0,28.36,37.33,5.29,144.0,52.0,139.93,42.76,134.05,56.95,122.78,40.0,151.97,46.9,155.16,49.64
2024-08-02 11:00:00,934.4583,11.0,21.5,33.03,8.12,72.0,185.0,67.14,328.17,78.52,174.12,74.74,139.48,80.64,181.55,74.66,191.7
2024-08-02 12:00:00,934.5,12.0,35.93,45.01,7.32,66.0,19.0,67.21,12.71,60.39,27.13,60.25,16.99,79.46,21.77,60.58,24.34
2024-08-02 13:00:00,934.5417,13.0,18.22,68.35,7.93,92.0,125.0,109.52,150.38,151.27,192.46,131.85,148.44,137.53,168.45,157.22,223.67
2024-08-02 14:00:00,934.5833,14.0,44.88,28.45,6.8,110.0,153.0,62.19,94.57,66.7,119.0,72.16,94.69,159.43,105.51,99.36,112.7
2024-08-02 15:00:00,934.625,15.0,40.41,72.22,7.13,21.0,39.0,16.21,50.09,27.19,51.04,32.73,44.4,35.03,45.39,33.33,55.16
2024-08-02 16:00:00,934.6667,16.0,24.12,12.17,10.52,143.0,81.0,83.25,37.59,80.08,54.44,77.75,45.4,120.8,47.06,98.21,58.73
2024-08-02 17:00:00,934.7083,17.0,33.09,58.4,7.01,97.0,78.0,94.46,72.51,118.13,87.72,132.72,66.27,126.0,89.5,145.37,95.0
2024-08-02 19:00:00,934.75,19.0,24.33,64.82,2.97,62.0,184.0,87.52,224.61,76.42,260.02,102.5,188.81,85.47,217.38,111.25,254.89
2024-08-02 20:00:00,934.7917,20.0,21.59,43.17,9.92,97.0,39.0,97.24,35.79,118.62,41.08,123.25,38.48,114.38,36.94,123.55,43.06
2024-08-02 21:00:00,934.8333,21.0,36.41,77.37,4.19,85.0,164.0,113.96,203.47,113.16,231.0,103.42,177.03,137.75,219.36,124.13,266.3
2024-08-02 22:00:00,934.875,22.0,23.59,22.78,4.79,139.0,169.0,98.28,116.53,103.29,133.32,110.59,110.66,122.66,128.63,113.16,144.65
2024-08-02 23:00:00,934.9167,23.0,39.54,78.19,2.33,85.0,174.0,114.0,206.74,107.56,239.61,120.56,176.38,129.11,226.84,130.37,265.74
2024-08-03 00:00:00,934.9583,0.0,42.92,17.28,10.15,66.0,38.0,26.23,27.49,56.15,16.8,37.94,25.75,46.78,15.93,49.89,26.58
2024-08-03 02:00:00,935.0,2.0,39.03,76.77,5.61,117.0,177.0,146.17,214.05,139.99,255.94,169.28,169.96,163.99,225.63,185.8,268.48
2024-08-03 03:00:00,935.0417,3.0,35.15,55.6,2.76,18.0,86.0,22.8,93.47,23.03,121.49,22.5,74.59,23.88,88.19,30.67,105.86
2024-08-03 04:00:00,935.0833,4.0,15.86,29.63,7.52,115.0,189.0,105.69,157.58,101.36,178.99,114.14,148.37,132.08,166.91,108.58,181.11
2024-08-03 05:00:00,935.125,5.0,23.93,62.09,8.91,94.0,126.0,112.96,129.7,102.8,447.11,127.98,135.45,136.35,142.51,137.83,182.87
2024-08-03 06:00:00,935.1667,6.0,23.03,69.8,7.18,78.0,62.0,92.27,75.75,98.09,94.44,112.84,69.22,145.84,80.68,122.95,99.19
2024-08-03 07:00:00,935.2083,7.0,31.54,51.43,9.22,67.0,18.0,77.17,21.84,72.45,17.59,82.97,6.87,96.15,20.56,83.87,32.4
2024-08-03 08:00:00,935.25,8.0,18.36,34.32,10.64,144.0,146.0,128.75,125.76,144.49,147.68,152.86,101.72,147.44,150.48,150.21,143.61
2024-08-03 09:00:00,935.2917,9.0,38.88,74.17,0.86,96.0,177.0,113.35,205.11,114.51,246.8,125.21,178.61,155.44,223.41,147.88,251.67
2024-08-03 10:00:00,935.3333,10.0,15.69,48.75,10.45,143.0,72.0,184.34,76.04,184.75,88.79,163.86,63.02,199.87,87.32,184.4,100.9
2024-08-03 11:00:00,935.375,11.0,39.83,50.51,1.3,139.0,170.0,132.39,148.75,139.93,189.13,168.77,127.38,157.74,170.35,155.04,203.04
2024-08-03 12:00:00,935.4167,12.0,29.21,23.94,8.49,100.0,128.0,67.55,85.65,68.95,122.15,83.51,83.24,96.37,99.65,108.22,95.7
2024-08-03 13:00:00,935.4583,13.0,43.73,53.86,5.81,60.0,143.0,53.93,142.52,59.0,138.97,45.28,110.17,65.85,161.06,77.97,150.28
2024-08-03 14:00:00,935.5,14.0,36.76,42.34,1.35,42.0,156.0,42.21,133.75,42.83,159.8,47.93,106.08,38.0,146.04,43.97,153.5
2024-08-03 15:00:00,935.5417,15.0,26.43,26.37,1.56,107.0,32.0,75.53,31.49,82.53,26.69,84.65,17.0,108.37,24.01,96.68,26.53
2024-08-03 16:00:00,935.5833,16.0,22.64,27.27,4.47,33.0,135.0,30.51,90.87,27.14,136.17,32.12,84.32,36.71,118.7,22.89,120.67
2024-08-03 17:00:00,935.625,17.0,23.98,24.94,5.8,87.0,84.0,74.79,68.15,70.07,75.68,59.32,44.15,73.4,78.76,89.95,81.09
2024-08-03 18:00:00,935.6667,18.0,15.5,61.89,6.25,86.0,153.0,111.22,192.02,105.06,220.53,129.52,161.88,136.86,212.97,133.82,224.69
2024-08-03 19:00:00,935.7083,19.0,37.89,44.14,6.36,30.0,194.0,34.24,168.84,36.85,203.07,33.66,145.51,35.62,167.52,33.27,211.1
2024-08-03 20:00:00,935.75,20.0,16.15,67.39,9.27,71.0,114.0,95.1,146.97,113.97,179.98,95.13,126.38,126.22,167.57,112.59,190.04
2024-08-03 21:00:00,935.7917,21.0,37.42,79.1,2.61,87.0,41.0,109.53,63.79,113.3,58.41,132.75,37.3,130.32,58.43,141.83,62.79
2024-08-03 22:00:00,935.8333,22.0,34.83,51.71,1.9,131.0,145.0,116.62,150.67,139.17,170.35,147.02,120.48,148.89,152.98,187.32,181.09
2024-08-03 23:00:00,935.875,23.0,20.74,77.57,5.63,38.0,131.0,170.44,183.82,52.23,212.67,61.83,151.16,61.48,174.78,82.95,217.43
2024-08-04 00:00:00,935.9167,0.0,16.56,58.19,10.6,6.0,69.0,10.39,75.63,14.16,104.12,7.03,65.2,8.95,85.64,0.88,105.26
2024-08-04 01:00:00,935.9583,1.0,26.61,28.1,7.46,56.0,142.0,50.15,107.94,41.8,128.0,53.92,78.72,58.25,373.22,45.2,139.17
2024-08-04 02:00:00,936.0,2.0,44.27,52.14,10.06,41.0,117.0,44.04,106.99,53.78,124.41,40.68,84.33,36.57,103.14,36.25,133.54
2024-08-04 03:00:00,936.0417,3.0,21.9,66.86,8.64,48.0,151.0,77.08,165.42,56.5,235.09,69.94,158.69,72.3,190.87,81.16,228.9
2024-08-04 04:00:00,936.0833,4.0,26.24,60.85,1.73,28.0,106.0,31.27,122.49,38.05,155.05,42.34,97.64,46.31,127.09,32.62,134.4
2024-08-04 05:00:00,936.125,5.0,26.61,59.37,10.04,38.0,160.0,46.67,175.19,53.69,224.87,64.29,133.18,58.8,199.79,59.8,226.54
2024-08-04 06:00:00,936.1667,6.0,43.25,34.01,3.48,100.0,105.0,69.44,72.76,76.69,89.4,79.44,59.13,90.48,92.04,101.17,103.5
2024-08-04 07:00:00,936.2083,7.0,22.96,74.46,4.23,113.0,59.0,165.86,71.13,153.52,98.84,172.26,54.52,169.74,82.24,183.82,85.11
2024-08-04 08:00:00,936.25,8.0,15.76,41.05,7.68,87.0,157.0,82.91,154.2,106.48,196.71,90.82,125.67,98.25,162.34,107.47,180.7
2024-08-04 09:00:00,936.2917,9.0,37.24,54.36,2.7,103.0,26.0,112.77,23.77,104.97,40.95,100.58,17.23,124.3,31.04,122.67,26.63
2024-08-04 10:00:00,936.3333,10.0,24.85,54.87,4.09,147.0,188.0,155.66,204.52,174.26,258.52,175.27,182.28,204.65,228.25,191.54,247.37
2024-08-04 11:00:00,936.375,11.0,40.51,71.22,6.66,79.0,189.0,96.56,197.62,84.27,267.77,103.55,182.57,125.91,247.55,104.49,261.61
2024-08-04 12:00:00,936.4167,12.0,44.5,71.85,7.04,63.0,25.0,81.26,25.23,70.98,41.98,68.38,29.66,92.51,29.26,90.94,38.43
2024-08-04 13:00:00,936.4583,13.0,27.66,54.11,8.69,21.0,123.0,15.68,131.9,28.16,142.64,32.67,113.41,26.81,139.36,33.49,164.08
2024-08-04 14:00:00,936.5,14.0,16.72,70.32,2.92,133.0,34.0,170.31,30.59,191.94,54.43,198.06,38.21,216.96,59.53,219.42,58.42
2024-08-04 15:00:00,936.5417,15.0,37.81,55.88,4.6,88.0,51.0,91.05,59.43,88.67,57.98,91.86,47.28,124.8,57.85,115.9,62.2
2024-08-04 16:00:00,936.5833,16.0,28.18,79.58,4.19,63.0,59.0,88.73,72.14,101.86,105.17,101.21,76.74,116.45,92.63,117.19,94.02
2024-08-04 18:00:00,936.625,18.0,17.94,27.53,7.24,129.0,186.0,105.72,163.15,130.23,195.54,118.45,128.29,128.23,162.01,127.62,191.48
2024-08-04 19:00:00,936.6667,19.0,39.99,11.68,9.98,84.0,170.0,41.94,77.86,63.08,102.2,41.44,72.78,48.94,101.03,51.17,117.08
2024-08-04 20:00:00,936.7083,20.0,36.47,27.12,6.07,25.0,73.0,14.68,42.25,15.67,63.29,28.12,43.58,24.6,47.67,19.62,88.8
2024-08-04 21:00:00,936.75,21.0,25.37,56.93,10.87,124.0,11.0,146.96,12.56,160.74,10.48,157.37,12.68,168.78,19.81,171.02,13.78
2024-08-04 22:00:00,936.7917,22.0,28.94,34.9,7.26,32.0,183.0,22.85,140.44,30.57,194.12,27.03,129.34,33.38,167.24,32.81,186.26
2024-08-04 23:00:00,936.8333,23.0,21.33,27.23,7.51,102.0,57.0,83.37,39.31,96.55,63.47,87.23,42.74,79.71,50.8,84.4,56.28
2024-08-05 00:00:00,936.875,0.0,28.35,16.06,3.06,50.0,96.0,28.92,60.19,22.23,77.94,94.55,55.87,45.16,72.84,46.01,67.73
2024-08-05 01:00:00,936.9167,1.0,35.48,78.74,3.55,82.0,157.0,102.88,220.49,99.16,243.7,118.95,173.29,138.57,208.98,120.85,244.03
2024-08-05 02:00:00,936.9583,2.0,40.38,62.01,6.61,99.0,47.0,114.91,53.62,108.38,67.48,114.74,42.57,139.16,60.65,119.22,69.08
2024-08-05 03:00:00,937.0,3.0,24.42,36.32,5.35,74.0,81.0,74.24,71.38,76.52,81.09,76.8,57.91,68.36,69.48,92.02,87.4
2024-08-05 04:00:00,937.0417,4.0,19.17,63.41,8.91,45.0,55.0,52.03,64.85,74.32,83.44,71.48,49.09,78.77,65.92,68.39,81.7
2024-08-05 05:00:00,937.0833,5.0,34.33,66.72,3.74,15.0,94.0,13.67,109.45,18.99,128.4,18.89,86.37,27.29,133.33,22.86,116.58
2024-08-05 06:00:00,937.125,6.0,16.15,16.82,1.08,76.0,53.0,59.95,39.26,58.73,50.8,72.76,27.85,81.29,35.19,63.58,57.83
2024-08-05 07:00:00,937.1667,7.0,40.81,21.11,8.96,44.0,18.0,20.18,10.0,33.81,20.85,27.38,9.21,43.43,16.08,30.33,15.78
2024-08-05 08:00:00,937.2083,8.0,27.97,70.59,1.37,106.0,82.0,150.31,107.68,152.62,125.65,143.52,81.4,155.47,111.2,162.81,116.05
2024-08-05 09:00:00,937.25,9.0,23.2,64.53,5.03,145.0,167.0,185.45,186.7,203.81,241.14,192.17,176.22,226.25,209.2,219.41,248.27
2024-08-05 10:00:00,937.2917,10.0,19.28,64.28,2.89,8.0,52.0,8.48,63.66,19.17,70.44,15.11,51.0,12.52,75.29,22.0,72.79
2024-08-05 11:00:00,937.3333,11.0,34.04,61.28,9.78,90.0,78.0,102.9,78.64,110.35,94.71,106.55,69.95,107.36,82.58,130.33,114.8
2024-08-05 12:00:00,937.375,12.0,34.92,71.34,9.22,17.0,144.0,29.71,175.19,21.9,205.56,29.9,148.46,39.2,184.47,35.64,217.57
2024-08-05 13:00:00,937.4167,13.0,41.84,40.48,6.21,144.0,145.0,102.95,117.18,132.88,149.55,121.28,98.12,149.79,126.14,144.06,148.24
2024-08-05 14:00:00,937.4583,14.0,18.78,27.87,8.66,146.0,153.0,128.68,111.35,126.64,153.54,141.04,94.15,154.89,133.35,168.9,149.63
2024-08-05 15:00:00,937.5,15.0,34.09,39.51,7.31,67.0,115.0,68.38,78.64,52.92,114.78,50.63,86.75,70.68,95.75,75.4,115.8
2024-08-05 16:00:00,937.5417,16.0,27.5,79.96,2.13,130.0,193.0,176.42,225.68,196.68,331.9,203.7,226.2,214.19,274.39,231.24,103.46
2024-08-05 17:00:00,937.5833,17.0,25.33,24.46,10.61,47.0,16.0,37.04,18.73,36.04,9.6,52.29,16.05,47.73,27.4,48.83,21.09
2024-08-05 18:00:00,937.625,18.0,20.54,22.54,5.55,147.0,134.0,110.44,87.92,121.47,127.58,122.97,94.25,166.57,98.64,130.53,139.77
2024-08-05 19:00:00,937.6667,19.0,22.76,72.79,0.46,147.0,83.0,211.26,93.37,233.22,144.58,204.06,73.05,227.09,135.91,228.73,136.18
2024-08-05 20:00:00,937.7083,20.0,43.03,34.9,8.81,53.0,132.0,36.37,97.19,43.06,112.69,47.25,70.23,43.34,99.57,58.94,124.35
2024-08-05 21:00:00,937.75,21.0,31.16,56.59,5.71,8.0,38.0,10.08,34.01,9.96,46.12,9.09,40.8,6.48,38.43,16.32,52.05
2024-08-05 22:00:00,937.7917,22.0,34.6,51.73,7.02,52.0,177.0,52.45,164.86,55.03,231.47,59.66,136.84,61.88,160.8,66.16,386.57
2024-08-05 23:00:00,937.8333,23.0,27.64,40.51,2.6,78.0,13.0,76.82,15.8,72.24,15.72,76.17,8.15,87.99,13.76,89.74,17.65
2024-08-06 00:00:00,937.875,0.0,15.05,34.51,4.45,102.0,52.0,113.45,48.45,97.07,54.91,102.28,45.05,108.61,45.83,122.7,66.6
2024-08-06 01:00:00,937.9167,1.0,38.72,72.18,7.23,37.0,121.0,42.01,143.25,46.75,178.25,54.65,106.26,50.56,134.25,57.92,169.23
2024-08-06 02:00:00,937.9583,2.0,33.87,64.56,4.14,37.0,183.0,44.36,198.27,35.08,224.39,42.83,154.47,57.12,211.71,45.24,276.16
2024-08-06 03:00:00,938.0,3.0,39.67,63.96,0.27,78.0,198.0,76.82,224.88,92.29,266.04,94.61,185.24,104.4,226.37,102.21,254.13
2024-08-06 04:00:00,938.0417,4.0,33.38,52.9,9.52,5.0,173.0,4.01,177.57,0.0,204.41,11.21,147.65,9.28,163.51,8.39,204.76
2024-08-06 05:00:00,938.0833,5.0,15.88,15.47,6.13,134.0,38.0,84.7,34.46,107.09,25.42,109.14,27.26,108.48,39.1,103.79,38.87
2024-08-06 06:00:00,938.125,6.0,26.37,78.42,10.56,18.0,72.0,17.23,90.26,34.4,113.65,18.44,75.18,29.89,93.56,36.94,122.7
2024-08-06 07:00:00,938.1667,7.0,17.65,45.51,8.99,15.0,49.0,23.62,55.85,15.59,60.96,31.63,52.27,18.49,58.17,24.07,67.89
2024-08-06 08:00:00,938.2083,8.0,26.77,50.87,10.48,129.0,70.0,139.85,69.31,143.78,82.24,146.8,57.02,160.7,84.92,173.17,85.32
2024-08-06 09:00:00,938.25,9.0,41.7,78.1,0.92,146.0,194.0,182.65,238.08,191.81,280.07,190.36,184.49,233.49,226.24,218.07,281.67
2024-08-06 10:00:00,938.2917,10.0,30.2,79.05,4.88,50.0,156.0,62.78,191.62,71.93,244.05,82.5,151.24,84.81,231.97,94.88,234.12
2024-08-06 11:00:00,938.3333,11.0,41.27,53.78,4.73,126.0,174.0,124.27,166.5,135.8,174.91,126.79,128.52,138.24,179.98,156.71,199.92
2024-08-06 12:00:00,938.375,12.0,29.81,12.42,7.13,145.0,163.0,77.19,75.66,87.93,121.32,96.67,83.1,99.3,97.94,110.85,112.91
2024-08-06 13:00:00,938.4167,13.0,36.75,66.57,1.1,125.0,78.0,143.2,91.38,151.29,106.46,150.81,71.61,162.74,93.81,174.42,105.64
2024-08-06 14:00:00,938.4583,14.0,41.71,51.56,7.17,27.0,157.0,28.02,133.39,25.21,171.37,37.43,132.06,28.96,135.04,17.49,172.46
2024-08-06 15:00:00,938.5,15.0,38.96,67.76,6.84,43.0,73.0,46.41,76.78,45.02,89.95,55.45,69.07,57.65,87.53,61.07,104.28
2024-08-06 16:00:00,938.5417,16.0,29.53,52.63,10.24,68.0,158.0,67.65,159.63,87.18,189.72,72.73,149.83,78.13,169.67,93.18,193.22
2024-08-06 17:00:00,938.5833,17.0,21.83,19.43,0.22,108.0,124.0,73.23,89.22,82.47,119.37,79.5,72.75,100.58,80.95,97.99,108.28
2024-08-06 18:00:00,938.625,18.0,40.42,37.59,2.14,81.0,100.0,72.04,72.34,58.85,98.2,81.08,70.19,81.89,87.33,86.67,89.38
2024-08-06 19:00:00,938.6667,19.0,31.46,23.99,4.64,113.0,108.0,82.94,77.16,86.44,93.7,73.8,67.88,95.4,77.27,104.5,92.69
2024-08-06 20:00:00,938.7083,20.0,42.48,30.08,2.78,52.0,117.0,29.38,88.67,50.19,106.11,31.32,58.72,43.39,79.01,56.31,105.62
2024-08-06 21:00:00,938.75,21.0,19.04,42.33,4.48,100.0,114.0,107.13,98.98,108.62,117.81,107.56,83.85,114.89,116.17,137.31,135.43
2024-08-06 22:00:00,938.7917,22.0,43.92,16.45,2.75,106.0,53.0,63.94,29.58,55.7,80.91,69.05,27.67,64.26,22.9,71.05,32.3
2024-08-06 23:00:00,938.8333,23.0,18.47,38.94,5.96,139.0,85.0,141.26,76.78,168.19,108.59,171.04,59.85,167.74,100.27,151.27,97.31
2024-08-07 00:00:00,938.875,0.0,34.75,19.52,1.14,113.0,78.0,82.96,51.51,80.24,57.97,73.57,45.87,101.37,54.59,95.14,55.54
2024-08-07 01:00:00,938.9167,1.0,29.29,54.44,6.51,46.0,156.0,51.1,159.86,44.0,195.97,51.08,146.48,68.27,192.75,62.3,194.14
2024-08-07 02:00:00,938.9583,2.0,36.27,65.39,5.22,15.0,116.0,21.24,134.28,17.64,155.18,11.93,103.12,31.72,147.8,25.08,173.74
2024-08-07 03:00:00,939.0,3.0,22.98,40.36,5.28,82.0,122.0,81.43,99.52,88.73,123.81,79.06,95.33,91.41,123.3,98.3,148.72
2024-08-07 04:00:00,939.0417,4.0,40.91,69.55,3.74,124.0,110.0,151.8,112.71,137.75,160.83,155.94,100.87,167.06,127.51,173.61,152.87
2024-08-07 05:00:00,939.0833,5.0,20.64,40.69,0.66,31.0,58.0,30.66,55.07,33.13,78.25,30.12,104.71,49.43,53.25,48.59,66.17
2024-08-07 06:00:00,939.125,6.0,41.91,26.59,3.9,55.0,19.0,33.46,16.09,43.2,22.07,32.42,8.4,46.46,14.66,48.83,14.61
2024-08-07 07:00:00,939.1667,7.0,36.29,62.51,1.81,149.0,149.0,176.5,134.56,167.43,182.68,159.77,125.53,191.41,174.05,190.67,191.77
2024-08-07 08:00:00,939.2083,8.0,18.56,16.96,7.19,143.0,171.0,106.04,103.66,99.3,127.81,106.92,94.78,130.08,122.92,110.48,135.8
2024-08-07 09:00:00,939.25,9.0,19.78,24.53,11.05,20.0,71.0,23.89,52.3,27.58,58.53,26.84,38.54,30.85,51.35,20.49,65.18
2024-08-07 10:00:00,939.2917,10.0,22.5,39.94,7.87,55.0,38.0,56.04,50.08,48.92,33.24,43.55,30.3,64.59,43.7,64.64,39.44
2024-08-07 11:00:00,939.3333,11.0,18.92,76.95,2.86,143.0,77.0,192.8,106.2,234.53,142.45,226.56,86.58,250.57,107.68,268.97,125.14
2024-08-07 12:00:00,939.375,12.0,37.47,39.53,5.38,128.0,139.0,109.58,107.89,110.06,132.98,123.55,89.99,119.61,128.38,121.26,132.9
2024-08-07 13:00:00,939.4167,13.0,16.08,41.58,8.77,5.0,16.0,6.66,53.97,1.95,24.34,4.33,0.23,8.87,9.64,16.92,24.8
2024-08-07 14:00:00,939.4583,14.0,25.26,30.72,2.26,67.0,171.0,63.96,130.66,57.71,171.97,65.26,125.75,57.24,136.53,76.66,168.36
2024-08-07 15:00:00,939.5,15.0,18.99,71.61,7.56,109.0,129.0,160.55,177.54,169.91,219.89,161.18,124.53,166.57,165.61,185.55,204.29
2024-08-07 16:00:00,939.5417,16.0,28.29,57.59,3.27,118.0,37.0,136.4,39.97,141.52,52.1,144.4,26.12,158.26,58.79,161.43,64.66
2024-08-07 17:00:00,939.5833,17.0,22.62,57.62,2.68,15.0,95.0,7.26,101.37,28.23,139.38,21.21,92.81,29.76,116.28,19.67,146.78
2024-08-07 18:00:00,939.625,18.0,32.55,72.37,3.19,66.0,92.0,77.58,94.52,84.37,132.48,84.36,103.13,102.69,119.98,107.06,140.44
2024-08-07 19:00:00,939.6667,19.0,16.85,58.24,9.46,81.0,19.0,98.14,15.37,101.05,25.44,124.17,27.42,122.71,29.27,135.23,39.01
2024-08-07 20:00:00,939.7083,20.0,23.53,67.63,5.84,41.0,149.0,52.5,170.94,50.64,216.64,61.25,156.49,74.5,195.1,70.95,228.32
2024-08-07 21:00:00,939.75,21.0,15.78,51.52,9.88,103.0,134.0,121.23,130.7,127.66,169.56,134.29,119.9,159.69,156.11,141.18,174.97
2024-08-07 22:00:00,939.7917,22.0,38.46,22.74,1.59,76.0,58.0,59.83,31.36,58.16,45.25,63.59,34.24,66.88,41.18,81.2,39.33
2024-08-07 23:00:00,939.8333,23.0,15.96,25.82,3.91,35.0,129.0,33.99,95.61,32.62,138.94,28.59,93.11,24.12,104.08,40.41,133.03
2024-08-08 00:00:00,939.875,0.0,20.36,55.88,9.72,53.0,25.0,56.95,30.69,63.46,43.98,76.56,16.02,75.41,37.08,76.84,43.71
